Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2019-03-15 04:47:06,Other,RISK OF RAIN FOR THIS SESSION IS 0%,,,,,,
2019-03-15 05:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2019-03-15 06:09:15,Flag,YELLOW IN TRACK SECTOR 19,,YELLOW,Sector,19.0,,
2019-03-15 06:09:26,Flag,CLEAR IN TRACK SECTOR 19,,CLEAR,Sector,19.0,,
2019-03-15 06:09:36,CarEvent,CAR 23 (ALB) SPUN AND CONTINUED AT TURN 15,,,,,23,
2019-03-15 06:14:23,Flag,DOUBLE YELLOW IN TRACK SECTOR 6,,DOUBLE YELLOW,Sector,6.0,,
2019-03-15 06:14:25,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,
2019-03-15 06:16:39,Flag,YELLOW IN TRACK SECTOR 19,,YELLOW,Sector,19.0,,
2019-03-15 06:16:44,Flag,CLEAR IN TRACK SECTOR 19,,CLEAR,Sector,19.0,,
2019-03-15 06:24:29,Flag,YELLOW IN TRACK SECTOR 6,,YELLOW,Sector,6.0,,
2019-03-15 06:24:35,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,
2019-03-15 06:24:43,CarEvent,CAR 63 (RUS) OFF TRACK AND CONTINUED AT TURN 3,,,,,63,
2019-03-15 06:27:54,Flag,DOUBLE YELLOW IN TRACK SECTOR 7,,DOUBLE YELLOW,Sector,7.0,,
2019-03-15 06:27:57,Flag,YELLOW IN TRACK SECTOR 7,,YELLOW,Sector,7.0,,
2019-03-15 06:28:08,Flag,YELLOW IN TRACK SECTOR 6,,YELLOW,Sector,6.0,,
2019-03-15 06:28:35,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,
2019-03-15 06:28:35,Flag,CLEAR IN TRACK SECTOR 7,,CLEAR,Sector,7.0,,
2019-03-15 06:28:40,CarEvent,CAR 16 (LEC) SPUN AND CONTINUED AT TURN 5,,,,,16,
2019-03-15 06:30:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
