Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2022-07-29 14:45:12,Other,RISK OF RAIN FOR F1 SECOND PRACTICE SESSION IS 0%,,,,,,
2022-07-29 15:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2022-07-29 15:20:25,Flag,YELLOW IN TRACK SECTOR 3,,YELLOW,Sector,3.0,,
2022-07-29 15:20:26,Other,DRS DISABLED IN ZONE 1,,,,,,
2022-07-29 15:20:26,Other,DRS DISABLED IN ZONE 2,,,,,,
2022-07-29 15:20:40,Flag,DOUBLE YELLOW IN TRACK SECTOR 3,,DOUBLE YELLOW,Sector,3.0,,
2022-07-29 15:20:44,Flag,YELLOW IN TRACK SECTOR 2,,YELLOW,Sector,2.0,,
2022-07-29 15:20:59,Other,DRS ENABLED IN ZONE 1,,,,,,
2022-07-29 15:20:59,Other,DRS ENABLED IN ZONE 2,,,,,,
2022-07-29 15:20:59,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,
2022-07-29 15:20:59,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.0,,
2022-07-29 15:21:14,CarEvent,CAR 23 (ALB) SPUN AND CONTINUED AT TURN 1,,,,,23,
2022-07-29 15:26:13,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 19,,,,,,
2022-07-29 15:28:38,Flag,CLEAR IN TRACK SECTOR 19,,CLEAR,Sector,19.0,,
2022-07-29 15:38:31,CarEvent,CAR 47 (MSC) OFF TRACK AND CONTINUED AT TURN 12,,,,,47,
2022-07-29 15:49:57,CarEvent,CAR 44 (HAM) OFF TRACK AND CONTINUED AT TURN 4,,,,,44,
2022-07-29 15:56:46,CarEvent,CAR 16 (LEC) OFF TRACK AND CONTINUED AT TURN 4,,,,,16,
2022-07-29 15:57:36,CarEvent,CAR 31 (OCO) OFF TRACK AND CONTINUED AT TURN 4,,,,,31,
2022-07-29 16:00:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2022-07-29 16:00:20,Other,FIRST CAR TO TAKE THE FLAG - CAR 55 (SAI),,,,,,
2022-07-29 16:15:11,Other,RISK OF RAIN FOR F2 QUALIFYING SESSION IS 0%,,,,,,
