Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2020-08-28 08:45:18,Other,RISK OF RAIN FOR F1 FIRST PRACTICE SESSION IS 10%,,,,,,
2020-08-28 09:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2020-08-28 09:30:37,Other,CAR 10 (GAS) TIME 2:00.079 DELETED - TRACK LIMITS AT TURN 9,,,,,,
2020-08-28 09:35:42,Other,CAR 33 (VER) TIME 1:45.648 DELETED - TRACK LIMITS AT TURN 9,,,,,,
2020-08-28 10:20:16,CarEvent,CAR 77 (BOT) MISSED THE APEX OF TURN 19,,,,,77,
2020-08-28 10:24:17,Other,CAR 55 (SAI) TIME 1:50.775 DELETED - TRACK LIMITS AT TURN 9,,,,,,
2020-08-28 10:27:53,Other,CAR 10 (GAS) TIME 1:47.850 DELETED - TRACK LIMITS AT TURN 19,,,,,,
2020-08-28 10:28:20,Other,CAR 10 (GAS) TIME 1:56.607 DELETED - TRACK LIMITS AT TURN 19,,,,,,
2020-08-28 10:30:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2020-08-28 10:35:31,Flag,DOUBLE YELLOW IN TRACK SECTOR 18,,DOUBLE YELLOW,Sector,18.0,,
2020-08-28 10:37:01,Flag,CLEAR IN TRACK SECTOR 18,,CLEAR,Sector,18.0,,
2020-08-28 10:40:48,Other,RISK OF RAIN FOR F2 PRACTICE SESSION IS 20% ,,,,,,
