Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2022-10-21 21:45:03,Other,RISK OF RAIN FOR F1 SECOND PRACTICE SESSION IS 0%,,,,,,
2022-10-21 21:45:34,Other,PINK HEAD PADDING MATERIAL MUST BE USED,,,,,,
2022-10-21 22:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2022-10-21 22:05:50,Other,PIT EXIT INCIDENT INVOLVING CAR 16 (LEC) NOTED - PRACTICE START,,,,,,
2022-10-21 22:12:48,Other,PIT LANE INCIDENT INVOLVING CAR 31 (OCO) NOTED - PIT STOP PRACTICE,,,,,,
2022-10-21 22:17:14,Other,FIA STEWARDS: PIT LANE INCIDENT INVOLVING CAR 31 (OCO) NO FURTHER ACTION - PIT STOP PRACTICE,,,,,,
2022-10-21 22:21:09,Other,FIA STEWARDS: PIT EXIT INCIDENT INVOLVING CAR 16 (LEC) REVIEWED NO FURTHER INVESTIGATION - PRACTICE START,,,,,,
2022-10-21 22:41:26,Drs,DRS DISABLED,DISABLED,,,,,
2022-10-21 23:30:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2022-10-21 23:30:17,Other,FIRST CAR TO TAKE THE FLAG - CAR 77 (BOT),,,,,,
