Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2021-09-11 09:00:17,Other,AIR TEMPERATURE 1 HOUR BEFORE P2 = 24 DEGREES,,,,,,
2021-09-11 09:45:46,Other,RISK OF RAIN FOR F1 SECOND PRACTICE SESSION IS 0%,,,,,,
2021-09-11 10:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2021-09-11 10:04:58,Other,CAR 47 (MSC) TIME 1:29.406 DELETED - TRACK LIMITS AT TURN 5,,,,,,
2021-09-11 10:09:23,CarEvent,CAR 3 (RIC) MISSED THE APEX OF TURN 2,,,,,3,
2021-09-11 10:19:43,Other,CAR 77 (BOT) TIME 1:28.478 DELETED - TRACK LIMITS AT TURN 5,,,,,,
2021-09-11 10:24:25,Other,CAR 55 (SAI) TIME 1:26.698 DELETED - TRACK LIMITS AT TURN 11,,,,,,
2021-09-11 10:25:54,Other,CAR 55 (SAI) TIME 1:33.300 DELETED - TRACK LIMITS AT TURN 11,,,,,,
2021-09-11 10:26:47,Flag,YELLOW IN TRACK SECTOR 13,,YELLOW,Sector,13.0,,
2021-09-11 10:26:48,Other,DRS DISABLED IN ZONE 1,,,,,,
2021-09-11 10:26:49,Flag,DOUBLE YELLOW IN TRACK SECTOR 13,,DOUBLE YELLOW,Sector,13.0,,
2021-09-11 10:26:50,Flag,RED FLAG,,RED,Track,,,
2021-09-11 10:26:50,Flag,CLEAR IN TRACK SECTOR 13,,CLEAR,Sector,13.0,,
2021-09-11 10:27:15,CarEvent,CAR 55 (SAI) STOPPED AT TURN 8,,,,,55,
2021-09-11 10:27:28,Other,CAR 47 (MSC) TIME 14:39.359 DELETED - TRACK LIMITS AT TURN 5,,,,,,
2021-09-11 10:37:28,Flag,TRACK CLEAR,,CLEAR,Track,,,
2021-09-11 10:37:33,Other,SESSION WILL RESUME AT 12:39,,,,,,
2021-09-11 10:39:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2021-09-11 10:39:00,Drs,DRS ENABLED,ENABLED,,,,,
2021-09-11 10:43:10,Other,CAR 9 (MAZ) TIME 1:27.835 DELETED - TRACK LIMITS AT TURN 11,,,,,,
2021-09-11 10:44:38,Other,CAR 9 (MAZ) TIME 1:27.758 DELETED - TRACK LIMITS AT TURN 11,,,,,,
2021-09-11 10:48:04,Other,CAR 4 (NOR) TIME 1:25.498 DELETED - TRACK LIMITS AT TURN 11,,,,,,
2021-09-11 10:48:33,CarEvent,CAR 4 (NOR) MISSED THE APEX OF TURN 5,,,,,4,
2021-09-11 10:49:02,Other,CAR 4 (NOR) TIME 1:26.083 DELETED - TRACK LIMITS AT TURN 11,,,,,,
2021-09-11 10:51:55,Other,CAR 5 (VET) TIME 1:25.486 DELETED - TRACK LIMITS AT TURN 11,,,,,,
2021-09-11 10:53:08,Other,CAR 5 (VET) TIME 1:26.468 DELETED - TRACK LIMITS AT TURN 11,,,,,,
2021-09-11 10:59:10,Other,CAR 44 (HAM) TIME 1:26.340 DELETED - TRACK LIMITS AT TURN 5,,,,,,
2021-09-11 11:00:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2021-09-11 11:00:14,Other,FIRST CAR TO TAKE THE FLAG - CAR 5 (VET),,,,,,
