Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2019-11-15 17:45:15,Other,RISK OF RAIN FOR THIS SESSION IS 30%,,,,,,
2019-11-15 18:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2019-11-15 18:05:32,Flag,DOUBLE YELLOW IN TRACK SECTOR 3,,DOUBLE YELLOW,Sector,3.0,,
2019-11-15 18:05:35,Flag,YELLOW IN TRACK SECTOR 3,,YELLOW,Sector,3.0,,
2019-11-15 18:05:35,Flag,RED FLAG,,RED,Track,,,
2019-11-15 18:05:35,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.0,,
2019-11-15 18:10:32,Other,SESSION WILL RE-START AT 15:12,,,,,,
2019-11-15 18:11:29,Flag,TRACK CLEAR,,CLEAR,Track,,,
2019-11-15 18:11:31,Drs,DRS ENABLED,ENABLED,,,,,
2019-11-15 18:12:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2019-11-15 18:44:37,Flag,YELLOW IN TRACK SECTOR 2,,YELLOW,Sector,2.0,,
2019-11-15 18:44:44,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,
2019-11-15 18:44:54,CarEvent,CAR 26 (KVY) SPUN AND CONTINUED AT TURN 1,,,,,26,
2019-11-15 19:07:58,Other,PIT LANE INCIDENT INVOLVING CARS 16 (LEC) AND 77 (BOT) NOTED - NO INVESTIGATION NECESSARY,,,,,,
2019-11-15 19:09:22,Flag,YELLOW IN TRACK SECTOR 4,,YELLOW,Sector,4.0,,
2019-11-15 19:09:35,SafetyCar,VIRTUAL SAFETY CAR DEPLOYED,DEPLOYED,,,,,
2019-11-15 19:11:21,SafetyCar,VIRTUAL SAFETY CAR ENDING,ENDING,,,,,
2019-11-15 19:11:26,Flag,CLEAR IN TRACK SECTOR 4,,CLEAR,Sector,4.0,,
2019-11-15 19:11:31,Flag,TRACK CLEAR,,CLEAR,Track,,,
2019-11-15 19:11:33,Drs,DRS ENABLED,ENABLED,,,,,
2019-11-15 19:18:54,CarEvent,CAR 77 (BOT) OFF TRACK AND CONTINUED AT TURN 1,,,,,77,
2019-11-15 19:24:18,Flag,YELLOW IN TRACK SECTOR 13,,YELLOW,Sector,13.0,,
2019-11-15 19:24:36,Flag,RED FLAG,,RED,Track,,,
2019-11-15 19:24:36,Flag,CLEAR IN TRACK SECTOR 13,,CLEAR,Sector,13.0,,
2019-11-15 19:26:33,Other,SESSION WILL NOT BE RESTARTED,,,,,,
2019-11-15 19:32:50,Flag,TRACK CLEAR,,CLEAR,Track,,,
