Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2019-08-31 12:55:56,Other,BLUE HEAD PADDING MATERIAL MUST BE USED,,,,,,
2019-08-31 13:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2019-08-31 13:05:02,Flag,RED FLAG,,RED,Track,,,
2019-08-31 13:06:10,CarEvent,CAR 88 (KUB) STOPPED AT TURN 18,,,,,88,
2019-08-31 13:12:01,Other,SESSION WILL RE-START AT 15:15,,,,,,
2019-08-31 13:14:00,Flag,TRACK CLEAR,,CLEAR,Track,,,
2019-08-31 13:14:02,Drs,DRS ENABLED,ENABLED,,,,,
2019-08-31 13:15:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2019-08-31 13:27:10,Flag,YELLOW IN TRACK SECTOR 3,,YELLOW,Sector,3.0,,
2019-08-31 13:27:19,Flag,RED FLAG,,RED,Track,,,
2019-08-31 13:27:19,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.0,,
2019-08-31 13:27:44,Other,SESSION WILL NOT BE RESTARTED,,,,,,
2019-08-31 13:33:05,Other,START OF Q2 WILL BE DELAYED,,,,,,
2019-08-31 13:34:42,Other,Q2 WILL START AT 15:37,,,,,,
2019-08-31 13:35:59,Flag,TRACK CLEAR,,CLEAR,Track,,,
2019-08-31 13:36:01,Drs,DRS ENABLED,ENABLED,,,,,
2019-08-31 13:37:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2019-08-31 13:52:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2019-08-31 13:53:38,Other,Q3 WILL START AT 16:00,,,,,,
2019-08-31 14:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2019-08-31 14:12:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2019-08-31 14:14:28,Other,START OF F2 RACE DELAYED BY 15 MINUTES,,,,,,
2019-08-31 14:15:42,Other,"F2: PIT LANE OPEN - 16:45, PIT LANE CLOSED - 16:50, FORMATION LAP - 17:00",,,,,,
2019-08-31 14:16:50,Flag,YELLOW IN TRACK SECTOR 7,,YELLOW,Sector,7.0,,
2019-08-31 14:14:28,Other,START OF F2 RACE DELAYED BY 15 MINUTES,,,,,,
2019-08-31 14:15:42,Other,"F2: PIT LANE OPEN - 16:45, PIT LANE CLOSED - 16:50, FORMATION LAP - 17:00",,,,,,
2019-08-31 14:29:53,Other,RISK OF RAIN FOR F2 FIRST RACE IS 0%,,,,,,
