Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2022-06-10 13:45:56,Other,RISK OF RAIN FOR F1 SECOND PRACTICE SESSION IS 0%,,,,,,
2022-06-10 13:46:56,Other,DRS DISABLED IN ZONE 1,,,,,,
2022-06-10 13:46:56,Other,DRS DISABLED IN ZONE 2,,,,,,
2022-06-10 13:47:52,Other,DRS ENABLED IN ZONE 1,,,,,,
2022-06-10 13:48:07,Other,DRS ENABLED IN ZONE 2,,,,,,
2022-06-10 13:58:12,Other,PINK HEAD PADDING MATERIAL MUST BE USED,,,,,,
2022-06-10 14:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2022-06-10 14:03:25,Flag,YELLOW IN TRACK SECTOR 5,,YELLOW,Sector,5.0,,
2022-06-10 14:03:26,Other,DRS DISABLED IN ZONE 1,,,,,,
2022-06-10 14:04:07,Flag,DOUBLE YELLOW IN TRACK SECTOR 5,,DOUBLE YELLOW,Sector,5.0,,
2022-06-10 14:04:09,CarEvent,CAR 4 (NOR) OFF TRACK AND CONTINUED AT TURN 3,,,,,4,
2022-06-10 14:04:10,Other,DRS ENABLED IN ZONE 1,,,,,,
2022-06-10 14:04:10,Flag,CLEAR IN TRACK SECTOR 5,,CLEAR,Sector,5.0,,
2022-06-10 14:10:39,CarEvent,CAR 55 (SAI) MISSED THE APEX OF TURN 15,,,,,55,
2022-06-10 14:29:41,Flag,YELLOW IN TRACK SECTOR 6,,YELLOW,Sector,6.0,,
2022-06-10 14:29:42,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,
2022-06-10 14:29:51,Flag,YELLOW IN TRACK SECTOR 5,,YELLOW,Sector,5.0,,
2022-06-10 14:29:52,Other,DRS DISABLED IN ZONE 1,,,,,,
2022-06-10 14:29:58,Flag,DOUBLE YELLOW IN TRACK SECTOR 5,,DOUBLE YELLOW,Sector,5.0,,
2022-06-10 14:30:00,Flag,CLEAR IN TRACK SECTOR 5,,CLEAR,Sector,5.0,,
2022-06-10 14:30:00,Other,DRS ENABLED IN ZONE 1,,,,,,
2022-06-10 14:30:18,CarEvent,CAR 20 (MAG) SPUN AND CONTINUED AT TURN 3,,,,,20,
2022-06-10 14:34:35,Flag,YELLOW IN TRACK SECTOR 6,,YELLOW,Sector,6.0,,
2022-06-10 14:35:28,Flag,DOUBLE YELLOW IN TRACK SECTOR 6,,DOUBLE YELLOW,Sector,6.0,,
2022-06-10 14:35:34,CarEvent,CAR 47 (MSC) OFF TRACK AND CONTINUED AT TURN 4,,,,,47,
2022-06-10 14:35:36,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,
2022-06-10 14:37:09,CarEvent,CAR 11 (PER) OFF TRACK AND CONTINUED AT TURN 1,,,,,11,
2022-06-10 14:37:55,Flag,DOUBLE YELLOW IN TRACK SECTOR 9,,DOUBLE YELLOW,Sector,9.0,,
2022-06-10 14:37:57,CarEvent,CAR 10 (GAS) OFF TRACK AND CONTINUED AT TURN 1,,,,,10,
2022-06-10 14:38:14,Flag,YELLOW IN TRACK SECTOR 8,,YELLOW,Sector,8.0,,
2022-06-10 14:38:19,CarEvent,CAR 16 (LEC) OFF TRACK AND CONTINUED AT TURN 7,,,,,16,
2022-06-10 14:38:29,Flag,CLEAR IN TRACK SECTOR 9,,CLEAR,Sector,9.0,,
2022-06-10 14:38:35,Flag,CLEAR IN TRACK SECTOR 8,,CLEAR,Sector,8.0,,
2022-06-10 14:40:33,Flag,YELLOW IN TRACK SECTOR 15,,YELLOW,Sector,15.0,,
2022-06-10 14:40:46,CarEvent,CAR 11 (PER) OFF TRACK AND CONTINUED AT TURN 15,,,,,11,
2022-06-10 14:40:47,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.0,,
2022-06-10 14:41:04,CarEvent,CAR 55 (SAI) MISSED THE APEX OF TURN 15,,,,,55,
2022-06-10 14:51:31,Flag,YELLOW IN TRACK SECTOR 15,,YELLOW,Sector,15.0,,
2022-06-10 14:51:47,Flag,DOUBLE YELLOW IN TRACK SECTOR 15,,DOUBLE YELLOW,Sector,15.0,,
2022-06-10 14:51:51,Flag,YELLOW IN TRACK SECTOR 14,,YELLOW,Sector,14.0,,
2022-06-10 14:51:53,CarEvent,CAR 18 (STR) OFF TRACK AND CONTINUED AT TURN 15,,,,,18,
2022-06-10 14:51:56,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.0,,
2022-06-10 14:51:59,Flag,CLEAR IN TRACK SECTOR 14,,CLEAR,Sector,14.0,,
2022-06-10 14:52:00,CarEvent,CAR 63 (RUS) MISSED THE APEX OF TURN 15,,,,,63,
2022-06-10 15:00:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2022-06-10 15:00:11,Flag,YELLOW IN TRACK SECTOR 15,,YELLOW,Sector,15.0,,
2022-06-10 15:00:18,Other,FIRST CAR TO TAKE THE FLAG - CAR 77 (BOT),,,,,,
2022-06-10 15:00:24,Flag,DOUBLE YELLOW IN TRACK SECTOR 15,,DOUBLE YELLOW,Sector,15.0,,
2022-06-10 15:00:27,Flag,YELLOW IN TRACK SECTOR 14,,YELLOW,Sector,14.0,,
2022-06-10 15:00:36,CarEvent,CAR 55 (SAI) OFF TRACK AND CONTINUED AT TURN 15,,,,,55,
2022-06-10 15:00:37,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.0,,
2022-06-10 15:00:40,Flag,CLEAR IN TRACK SECTOR 14,,CLEAR,Sector,14.0,,
