Time,Status,Message
0.0,1,AllClear
72.468,2,Yellow
76.197,1,AllClear
1192.858,2,Yellow
1243.433,1,AllClear
1277.222,2,Yellow
1280.186,1,AllClear
1297.377,2,Yellow
1309.686,1,AllClear
