Time,Status,Message
0.0,1,AllClear
1828.265,2,Yellow
1841.993,1,AllClear
1931.443,2,Yellow
1953.113,1,AllClear
3523.628,2,Yellow
3526.738,1,AllClear
3688.254,2,Yellow
3689.152,1,AllClear
4024.53,2,Yellow
4027.339,1,AllClear
