Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2021-12-03 16:00:07,Other,AIR TEMPERATURE 1 HOUR BEFORE P2 =  29 DEGREES,,,,,,
2021-12-03 16:45:11,Other,RISK OF RAIN FOR F1 SECOND PRACTICE SESSION IS 0%,,,,,,
2021-12-03 16:50:37,Flag,CLEAR IN TRACK SECTOR 5,,CLEAR,Sector,5.0,,
2021-12-03 17:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2021-12-03 17:04:01,CarEvent,CAR 11 (PER) OFF TRACK AND CONTINUED AT TURN 4,,,,,11,
2021-12-03 17:05:04,CarEvent,CAR 33 (VER) OFF TRACK AND CONTINUED AT TURN 8,,,,,33,
2021-12-03 17:09:21,CarEvent,CAR 11 (PER) OFF TRACK AND CONTINUED AT TURN 2,,,,,11,
2021-12-03 17:11:57,CarEvent,CAR 10 (GAS) OFF TRACK AND CONTINUED AT TURN 2,,,,,10,
2021-12-03 17:13:05,CarEvent,CAR 44 (HAM) MISSED THE APEX OF TURN 2,,,,,44,
2021-12-03 17:13:53,CarEvent,CAR 10 (GAS) MISSED THE APEX OF TURN 2,,,,,10,
2021-12-03 17:15:56,CarEvent,CAR 33 (VER) MISSED THE APEX OF TURN 2,,,,,33,
2021-12-03 17:25:18,Flag,YELLOW IN TRACK SECTOR 7,,YELLOW,Sector,7.0,,
2021-12-03 17:25:19,Flag,CLEAR IN TRACK SECTOR 7,,CLEAR,Sector,7.0,,
2021-12-03 17:28:31,CarEvent,CAR 33 (VER) MISSED THE APEX OF TURN 23,,,,,33,
2021-12-03 17:28:48,CarEvent,CAR 10 (GAS) OFF TRACK AND CONTINUED AT TURN 8,,,,,10,
2021-12-03 17:35:41,CarEvent,CAR 16 (LEC) OFF TRACK AND CONTINUED AT TURN 8,,,,,16,
2021-12-03 17:37:15,CarEvent,CAR 16 (LEC) MISSED THE APEX OF TURN 2,,,,,16,
2021-12-03 17:37:26,CarEvent,CAR 55 (SAI) MISSED THE APEX OF TURN 2,,,,,55,
2021-12-03 17:45:55,CarEvent,CAR 14 (ALO) OFF TRACK AND CONTINUED AT TURN 5,,,,,14,
2021-12-03 17:46:32,CarEvent,CAR 47 (MSC) OFF TRACK AND CONTINUED AT TURN 23,,,,,47,
2021-12-03 17:50:05,Flag,YELLOW IN TRACK SECTOR 2,,YELLOW,Sector,2.0,,
2021-12-03 17:50:06,Other,DRS DISABLED IN ZONE 3,,,,,,
2021-12-03 17:50:17,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,
2021-12-03 17:50:17,Other,DRS ENABLED IN ZONE 3,,,,,,
2021-12-03 17:50:25,CarEvent,CAR 9 (MAZ) SPUN AND CONTINUED AT TURN 2,,,,,9,
2021-12-03 17:52:50,CarEvent,CAR 5 (VET) OFF TRACK AND CONTINUED AT TURN 11,,,,,5,
2021-12-03 17:55:04,Flag,YELLOW IN TRACK SECTOR 14,,YELLOW,Sector,14.0,,
2021-12-03 17:55:05,Other,DRS DISABLED IN ZONE 1,,,,,,
2021-12-03 17:55:07,Flag,RED FLAG,,RED,Track,,,
2021-12-03 17:55:07,Flag,CLEAR IN TRACK SECTOR 14,,CLEAR,Sector,14.0,,
2021-12-03 17:57:36,Other,SESSION WILL NOT BE RESUMED,,,,,,
2021-12-03 18:01:37,Flag,TRACK CLEAR,,CLEAR,Track,,,
2021-12-03 18:06:51,Flag,YELLOW IN TRACK SECTOR 10,,YELLOW,Sector,10.0,,
2021-12-03 18:06:53,Flag,DOUBLE YELLOW IN TRACK SECTOR 10,,DOUBLE YELLOW,Sector,10.0,,
2021-12-03 18:07:20,Flag,CLEAR IN TRACK SECTOR 10,,CLEAR,Sector,10.0,,
2021-12-03 18:07:55,Flag,DOUBLE YELLOW IN TRACK SECTOR 10,,DOUBLE YELLOW,Sector,10.0,,
2021-12-03 18:07:57,Flag,CLEAR IN TRACK SECTOR 10,,CLEAR,Sector,10.0,,
2021-12-03 18:08:15,Flag,DOUBLE YELLOW IN TRACK SECTOR 10,,DOUBLE YELLOW,Sector,10.0,,
2021-12-03 18:08:16,Flag,CLEAR IN TRACK SECTOR 10,,CLEAR,Sector,10.0,,
2021-12-03 18:08:28,Flag,DOUBLE YELLOW IN TRACK SECTOR 10,,DOUBLE YELLOW,Sector,10.0,,
2021-12-03 18:08:33,Flag,CLEAR IN TRACK SECTOR 10,,CLEAR,Sector,10.0,,
2021-12-03 18:08:35,Flag,YELLOW IN TRACK SECTOR 10,,YELLOW,Sector,10.0,,
2021-12-03 18:08:36,Flag,CLEAR IN TRACK SECTOR 10,,CLEAR,Sector,10.0,,
2021-12-03 18:08:43,Flag,DOUBLE YELLOW IN TRACK SECTOR 10,,DOUBLE YELLOW,Sector,10.0,,
2021-12-03 18:08:48,Flag,CLEAR IN TRACK SECTOR 10,,CLEAR,Sector,10.0,,
2021-12-03 18:08:52,Flag,YELLOW IN TRACK SECTOR 10,,YELLOW,Sector,10.0,,
2021-12-03 18:08:55,Flag,CLEAR IN TRACK SECTOR 10,,CLEAR,Sector,10.0,,
