Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2022-04-08 02:45:48,Flag,TRACK CLEAR,,CLEAR,Track,,,
2022-04-08 02:54:08,Other,DRS DISABLED IN ZONE 1,,,,,,
2022-04-08 02:54:18,Other,DRS ENABLED IN ZONE 1,,,,,,
2022-04-08 03:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2022-04-08 03:05:43,Other,TURN 13 INCIDENT INVOLVING CARS 44 (HAM) AND 18 (STR) NOTED - IMPEDING,,,,,,
2022-04-08 03:09:31,Other,FIA STEWARDS: TURN 13 INCIDENT INVOLVING CARS 44 (HAM) (HAM) AND 18 (STR) (STR) REVIEWED NO FURTHER INVESTIGATION - IMPEDING,,,,,,
2022-04-08 03:10:29,Other,TURN 4 INCIDENT INVOLVING CARS 1 (VER) AND 6 (LAT) NOTED - IMPEDING,,,,,,
2022-04-08 03:12:19,Other,FIA STEWARDS: TURN 4 INCIDENT INVOLVING CARS 1 (VER) AND 6 (LAT) REVIEWED NO FURTHER INVESTIGATION - IMPEDING,,,,,,
2022-04-08 03:12:43,CarEvent,CAR 10 (GAS) MISSED THE APEX OF TURN 2,,,,,10,
2022-04-08 03:19:58,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 20,,,,,,
2022-04-08 03:20:44,Flag,RED FLAG,,RED,Track,,,
2022-04-08 03:20:45,Flag,CLEAR IN TRACK SECTOR 20,,CLEAR,Sector,20.0,,
2022-04-08 03:22:17,Other,SESSION WILL RESUME AT 13:23,,,,,,
2022-04-08 03:22:20,Flag,TRACK CLEAR,,CLEAR,Track,,,
2022-04-08 03:22:21,Drs,DRS ENABLED,ENABLED,,,,,
2022-04-08 03:23:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2022-04-08 03:23:11,Other,TURN 13 INCIDENT INVOLVING CARS 24 (ZHO) AND 55 (SAI) NOTED - IMPEDING,,,,,,
2022-04-08 03:27:24,Other,FIA STEWARDS: TURN 13 INCIDENT INVOLVING CARS 24 (ZHO) (ZHO) AND 55 (SAI) (SAI) WILL BE INVESTIGATED AFTER THE SESSION - IMPEDING,,,,,,
2022-04-08 03:34:38,Other,TURN 5 INCIDENT INVOLVING CARS 18 (STR) AND 20 (MAG) NOTED - IMPEDING,,,,,,
2022-04-08 03:34:53,CarEvent,CAR 20 (MAG) OFF TRACK AND CONTINUED AT TURN 3,,,,,20,
2022-04-08 03:37:41,Flag,YELLOW IN TRACK SECTOR 17,,YELLOW,Sector,17.0,,
2022-04-08 03:37:42,Other,DRS DISABLED IN ZONE 2,,,,,,
2022-04-08 03:37:53,Flag,CLEAR IN TRACK SECTOR 17,,CLEAR,Sector,17.0,,
2022-04-08 03:37:53,Other,DRS ENABLED IN ZONE 2,,,,,,
2022-04-08 03:38:00,Other,FIA STEWARDS: TURN 5 INCIDENT INVOLVING CARS 18 (STR) (STR) AND 20 (MAG) (MAG) WILL BE INVESTIGATED AFTER THE SESSION - IMPEDING,,,,,,
2022-04-08 03:38:19,CarEvent,CAR 14 (ALO) SPUN AND CONTINUED AT TURN 11,,,,,14,
2022-04-08 03:45:19,Flag,YELLOW IN TRACK SECTOR 15,,YELLOW,Sector,15.0,,
2022-04-08 03:45:20,Other,DRS DISABLED IN ZONE 2,,,,,,
2022-04-08 03:45:27,Flag,RED FLAG,,RED,Track,,,
2022-04-08 03:45:27,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.0,,
2022-04-08 03:48:41,Other,SESSION WILL RESUME AT 13:50,,,,,,
2022-04-08 03:48:45,Flag,TRACK CLEAR,,CLEAR,Track,,,
2022-04-08 03:48:47,Drs,DRS ENABLED,ENABLED,,,,,
2022-04-08 03:50:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2022-04-08 04:00:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2022-04-08 04:00:17,Other,FIRST CAR TO TAKE THE FLAG - CAR 3 (RIC),,,,,,
2022-04-08 04:04:14,Flag,DOUBLE YELLOW IN TRACK SECTOR 7,,DOUBLE YELLOW,Sector,7.0,,
2022-04-08 04:12:32,Other,INCIDENT INVOLVING CAR 5 NOTED - ENTERING TRACK WITHOUT PERMISSION,,,,,,
2022-04-08 04:12:42,Other,INCIDENT INVOLVING CAR 5 UNDER INVESTIGATION - ENTERING TRACK WITHOUT PERMISSION,,,,,,
