Time,Status,Message
571.624,2,Yellow
571.624,1,AllClear
723.273,2,Yellow
745.32,1,AllClear
1718.933,2,Yellow
1748.558,1,AllClear
2082.492,2,Yellow
2178.584,1,AllClear
2786.312,2,Yellow
2789.093,1,AllClear
4782.758,2,Yellow
