Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2020-10-24 10:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2020-10-24 10:13:43,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 10,,,,,,
2020-10-24 10:13:50,Flag,CLEAR IN TRACK SECTOR 10,,CLEAR,Sector,10.0,,
2020-10-24 10:15:53,Other,CAR 6 (LAT) TIME 1:20.110 DELETED - TRACK LIMITS AT TURN 1,,,,,,
2020-10-24 10:16:17,Other,CAR 55 (SAI) TIME 1:25.963 DELETED - TRACK LIMITS AT TURN 1,,,,,,
2020-10-24 10:18:45,Other,CAR 7 (RAI) TIME 1:18.590 DELETED - TRACK LIMITS AT TURN 1,,,,,,
2020-10-24 10:20:42,Flag,YELLOW IN TRACK SECTOR 16,,YELLOW,Sector,16.0,,
2020-10-24 10:20:50,Flag,CLEAR IN TRACK SECTOR 16,,CLEAR,Sector,16.0,,
2020-10-24 10:20:54,Other,CAR 63 (RUS) TIME 1:19.311 DELETED - TRACK LIMITS AT TURN 1,,,,,,
2020-10-24 10:21:05,CarEvent,CAR 16 (LEC) SPUN AND CONTINUED AT TURN 14,,,,,16,
2020-10-24 10:21:07,Other,CAR 63 (RUS) TIME 1:19.311 DELETED - TRACK LIMITS AT TURN 1,,,,,,
2020-10-24 10:24:03,Other,CAR 99 (GIO) TIME 1:18.371 DELETED - TRACK LIMITS AT TURN 1,,,,,,
2020-10-24 10:26:13,Other,CAR 8 (GRO) TIME 1:18.584 DELETED - TRACK LIMITS AT TURN 1,,,,,,
2020-10-24 10:27:31,Other,CAR 23 (ALB) TIME 1:17.179 DELETED - TRACK LIMITS AT TURN 1,,,,,,
2020-10-24 10:27:49,Other,CAR 33 (VER) TIME 1:16.659 DELETED - TRACK LIMITS AT TURN 1,,,,,,
2020-10-24 10:28:48,Flag,YELLOW IN TRACK SECTOR 6,,YELLOW,Sector,6.0,,
2020-10-24 10:28:51,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,
2020-10-24 10:29:24,CarEvent,CAR 63 (RUS) OFF TRACK AND CONTINUED AT TURN 5,,,,,63,
2020-10-24 10:31:48,Other,CAR 8 (GRO) TIME 1:18.517 DELETED - TRACK LIMITS AT TURN 1,,,,,,
2020-10-24 10:35:14,Other,CAR 10 (GAS) TIME 1:20.731 DELETED - TRACK LIMITS AT TURN 4,,,,,,
2020-10-24 10:35:28,Other,CAR 23 (ALB) TIME 1:16.949 DELETED - TRACK LIMITS AT TURN 1,,,,,,
2020-10-24 10:35:47,Flag,YELLOW IN TRACK SECTOR 10,,YELLOW,Sector,10.0,,
2020-10-24 10:35:53,Other,CAR 10 (GAS) TIME 1:20.301 DELETED - TRACK LIMITS AT TURN 1,,,,,,
2020-10-24 10:35:58,Flag,CLEAR IN TRACK SECTOR 10,,CLEAR,Sector,10.0,,
2020-10-24 10:36:13,CarEvent,CAR 44 (HAM) OFF TRACK AND CONTINUED AT TURN 8,,,,,44,
2020-10-24 10:36:28,Other,CAR 8 (GRO) TIME 1:18.132 DELETED - TRACK LIMITS AT TURN 4,,,,,,
2020-10-24 10:38:19,Other,CAR 26 (KVY) TIME 1:19.739 DELETED - TRACK LIMITS AT TURN 1,,,,,,
2020-10-24 10:40:45,Other,CAR 4 (NOR) TIME 1:29.034 DELETED - TRACK LIMITS AT TURN 1,,,,,,
2020-10-24 10:41:37,Other,CAR 26 (KVY) TIME 1:21.438 DELETED - TRACK LIMITS AT TURN 4,,,,,,
2020-10-24 10:46:05,Other,CAR 77 (BOT) TIME 1:21.198 DELETED - TRACK LIMITS AT TURN 1,,,,,,
2020-10-24 10:47:02,Other,CAR 55 (SAI) TIME 1:18.409 DELETED - TRACK LIMITS AT TURN 1,,,,,,
2020-10-24 10:48:37,Other,CAR 31 (OCO) TIME 1:18.129 DELETED - TRACK LIMITS AT TURN 1,,,,,,
2020-10-24 10:53:28,Other,CAR 10 (GAS) TIME 1:41.449 DELETED - TRACK LIMITS AT TURN 1,,,,,,
2020-10-24 10:54:35,Other,CAR 8 (GRO) TIME 1:18.484 DELETED - TRACK LIMITS AT TURN 1,,,,,,
2020-10-24 10:55:02,Other,CAR 18 (STR) TIME 1:18.090 DELETED - TRACK LIMITS AT TURN 1,,,,,,
2020-10-24 10:55:14,Other,CAR 20 (MAG) TIME 1:44.758 DELETED - TRACK LIMITS AT TURN 1,,,,,,
2020-10-24 10:58:16,Other,CAR 8 (GRO) TIME 1:18.666 DELETED - TRACK LIMITS AT TURN 1,,,,,,
2020-10-24 10:58:54,Flag,RED FLAG,,RED,Track,,,
2020-10-24 10:59:15,Other,SESSION WILL NOT BE RESTARTED,,,,,,
2020-10-24 11:03:49,Flag,TRACK CLEAR,,CLEAR,Track,,,
