Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2019-06-08 17:45:19,Other,AIR TEMPERATURE 15 MIN BEFORE Q1 = 22 DEGREES,,,,,,
2019-06-08 17:45:27,Other,RISK OF RAIN FOR THIS SESSION IS 0%,,,,,,
2019-06-08 18:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2019-06-08 18:12:22,Other,TURN 2 INCIDENT INVOLVING CAR 55 (SAI) IMPEDING CAR 23 (ALB) WILL BE INVESTIGATED AFTER THE SESSION,,,,,,
2019-06-08 18:18:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2019-06-08 18:25:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2019-06-08 18:28:23,CarEvent,CAR 16 (LEC) OFF TRACK AND CONTINUED AT TURN 8,,,,,16,
2019-06-08 18:31:38,Other,TURN 8 INCIDENT INVOLVING CAR 16 (LEC) LEAVING  THE TRACK WILL BE INVESTIGATED AFTER THE SESSION,,,,,,
2019-06-08 18:40:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2019-06-08 18:40:05,Flag,YELLOW IN TRACK SECTOR 14,,YELLOW,Sector,14.0,,
2019-06-08 18:40:05,Flag,YELLOW IN TRACK SECTOR 15,,YELLOW,Sector,15.0,,
2019-06-08 18:40:07,Flag,CLEAR IN TRACK SECTOR 14,,CLEAR,Sector,14.0,,
2019-06-08 18:40:08,Flag,DOUBLE YELLOW IN TRACK SECTOR 15,,DOUBLE YELLOW,Sector,15.0,,
2019-06-08 18:40:11,Flag,RED FLAG,,RED,Track,,,
2019-06-08 18:40:11,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.0,,
2019-06-08 18:59:21,Other,Q3 WILL START AT 15:05,,,,,,
2019-06-08 19:00:11,Flag,TRACK CLEAR,,CLEAR,Track,,,
2019-06-08 19:00:13,Drs,DRS ENABLED,ENABLED,,,,,
2019-06-08 19:00:57,Flag,DOUBLE YELLOW IN TRACK SECTOR 15,,DOUBLE YELLOW,Sector,15.0,,
2019-06-08 19:01:33,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.0,,
2019-06-08 19:05:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2019-06-08 19:08:44,Flag,DOUBLE YELLOW IN TRACK SECTOR 2,,DOUBLE YELLOW,Sector,2.0,,
2019-06-08 19:08:55,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,
2019-06-08 19:08:56,Flag,YELLOW IN TRACK SECTOR 2,,YELLOW,Sector,2.0,,
2019-06-08 19:09:00,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,
2019-06-08 19:09:14,CarEvent,CAR 77 (BOT) SPUN AND CONTINUED AT TURN 2,,,,,77,
2019-06-08 19:17:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
