Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2019-11-29 13:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2019-11-29 13:11:13,CarEvent,CAR 10 (GAS) MISSED THE APEX OF TURN 9,,,,,10,
2019-11-29 13:19:56,CarEvent,CAR 99 (GIO) MISSED THE APEX OF TURN 9,,,,,99,
2019-11-29 13:48:26,Flag,DOUBLE YELLOW IN TRACK SECTOR 18,,DOUBLE YELLOW,Sector,18.0,,
2019-11-29 13:48:31,Flag,YELLOW IN TRACK SECTOR 17,,YELLOW,Sector,17.0,,
2019-11-29 13:48:34,Flag,YELLOW IN TRACK SECTOR 18,,YELLOW,Sector,18.0,,
2019-11-29 13:48:40,Flag,CLEAR IN TRACK SECTOR 17,,CLEAR,Sector,17.0,,
2019-11-29 13:48:44,CarEvent,CAR 99 (GIO) SPUN AND CONTINUED AT TURN 19,,,,,99,
2019-11-29 13:48:46,Flag,CLEAR IN TRACK SECTOR 18,,CLEAR,Sector,18.0,,
2019-11-29 14:09:50,Flag,DOUBLE YELLOW IN TRACK SECTOR 12,,DOUBLE YELLOW,Sector,12.0,,
2019-11-29 14:09:58,Flag,CLEAR IN TRACK SECTOR 12,,CLEAR,Sector,12.0,,
2019-11-29 14:10:37,Other,CARS 8 (GRO) AND 77 (BOT) SPUN AND CONTINUED AT TURN 11,,,,,,
2019-11-29 14:11:22,Other,INCIDENT AT TURN 11 INVOLVING CARS 8 (GRO) AND 77 (BOT) NOTED,,,,,,
2019-11-29 14:11:28,Flag,RED FLAG,,RED,Track,,,
2019-11-29 14:16:09,Other,SESSION WILL RE-START AT 18:18,,,,,,
2019-11-29 14:17:00,Flag,TRACK CLEAR,,CLEAR,Track,,,
2019-11-29 14:17:02,Drs,DRS ENABLED,ENABLED,,,,,
2019-11-29 14:18:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2019-11-29 14:30:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2019-11-29 14:43:17,Other,RISK OF RAIN FOR F2 QUALIFYING SESSION IS 0%,,,,,,
