Time,Status,Message
0.0,1,AllClear
1083.658,2,Yellow
1123.829,1,AllClear
1312.451,2,Yellow
1342.528,1,AllClear
1593.211,5,Red
1777.38,1,AllClear
1787.442,2,Yellow
2073.562,1,AllClear
2470.586,2,Yellow
2500.133,1,AllClear
2718.675,2,Yellow
2724.894,1,AllClear
2800.69,2,Yellow
2821.689,1,AllClear
3786.141,2,Yellow
3806.109,1,AllClear
3811.312,2,Yellow
3813.031,1,AllClear
